"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"VNN1";"VNN1";-0,61952;2,095596;-3,205564;0,004666679;0,02230056;-1,952165
"ZNF185";"ZNF185";-0,2771568;4,378593;-3,205561;0,004666713;0,02230056;-2,510163
"LOC101929580";"LOC101929580";-0,2991445;5,731173;-3,204868;0,004673963;0,02232312;-2,712933
"LOC101929535";"LOC101929535";-1,317188;0,4179333;-3,204861;0,004674035;0,02232312;-2,194342
"LOC105375052";"LOC105375052";-1,317188;0,4179333;-3,204861;0,004674035;0,02232312;-2,194342
"LOC105370947";"LOC105370947";0,2529517;5,881935;3,204807;0,0046746;0,02232312;-2,714609
"MIR130A";"MIR130A";-0,2886548;3,997403;-3,204527;0,004677538;0,02233336;-2,396009
"LPIN2";"LPIN2";0,213706;4,741658;3,20421;0,004680859;0,02234544;-2,563254
"LOC105372787";"LOC105372787";-0,2270237;3,956065;-3,203334;0,004690058;0,02238556;-2,377758
"SGCE";"SGCE";0,3228149;5,376931;3,203229;0,004691155;0,022387;-2,680979
"ZFP82";"ZFP82";-0,2821084;5,44103;-3,202709;0,004696627;0,02240553;-2,70564
"LOC644189";"LOC644189";-0,2821084;5,44103;-3,202709;0,004696627;0,02240553;-2,70564
"LOC105379362";"LOC105379362";-0,8241199;1,539417;-3,202353;0,004700372;0,02241961;-1,977866
"LOC105372668";"LOC105372668";-1,929492;0,4994222;-3,202272;0,004701229;0,0224199;-2,140012
"SMIM14";"SMIM14";-0,352312;3,910645;-3,201279;0,004711691;0,02246599;-2,382618
"TMEM198B";"TMEM198B";0,2271073;6,087087;3,200999;0,004714646;0,02247628;-2,725244
"LOC105376328";"LOC105376328";0,4981259;3,332116;3,200315;0,004721876;0,02250365;-2,123511
"VPS28";"VPS28";0,279182;5,944567;3,200305;0,004721983;0,02250365;-2,725918
"RAC2";"RAC2";0,2610206;5,880009;3,200188;0,004723222;0,02250388;-2,724524
"LOC105373383";"LOC105373383";0,2589874;4,917628;3,200149;0,00472363;0,02250388;-2,612553
"FAH";"FAH";0,3237199;4,37825;3,200074;0,004724425;0,02250388;-2,458077
"LOC105374056";"LOC105374056";-1,449826;1,22169;-3,199569;0,004729778;0,02252325;-1,999653
"DTNB";"DTNB";0,2138331;4,797395;3,199539;0,004730089;0,02252325;-2,589093
"PPP2R5A";"PPP2R5A";0,293895;6,063087;3,198922;0,004736637;0,02255061;-2,729557
"ANKRD16";"ANKRD16";0,3307952;5,557189;3,198347;0,004742737;0,02257584;-2,709163
