"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"FBXO33";"FBXO33";-0,220868627191588;4,50019599513641;-1,17800976202539;0,251755975150568;0,521851789550514;-5,259641120944
"EIF1AD";"EIF1AD";-0,149581145973906;5,45263344005222;-1,17756636161665;0,251929013414049;0,522027760987232;-5,42371077869668
"ADI1";"ADI1";0,186530460003553;5,29433112623085;1,17737948939629;0,252001967435144;0,522027760987232;-5,4232098137282
"MAPK3";"MAPK3";0,269909930090347;6,95844258145305;1,1771961323032;0,252073564505268;0,522027760987232;-5,49693756828298
"PARVA";"PARVA";0,939343337496581;4,079078228812;1,17696283757443;0,252164683130845;0,522027760987232;-5,28038979999773
"OPTN";"OPTN";0,243633247399083;8,22313513583001;1,17674639377412;0,252249242236147;0,522027760987232;-5,45314289414553
"TMEM150A";"TMEM150A";0,410089095543341;3,52066799193064;1,17666238980404;0,252282066161411;0,522027760987232;-4,88347887160249
"MXD4";"MXD4";-0,245944996346925;5,23217058393093;-1,17659638723915;0,25230785840942;0,522027760987232;-5,41319623334503
"PTGIR";"PTGIR";0,858554107025159;3,2977586298358;1,1763512654551;0,252403663467139;0,522087937253599;-4,8003240403707
"FAM167B";"FAM167B";0,717683803865143;3,33001503381638;1,17588284731675;0,252586818735913;0,522120179487544;-4,8215665325703
"PACC1";"PACC1";-0,165163898495251;3,94816108198613;-1,17551378752818;0,252731193964935;0,522120179487544;-5,04542545381539
"MRPL12";"MRPL12";0,27972365785803;7,2968234906615;1,17544255384497;0,252759067487992;0,522120179487544;-5,4891552319249
"ADGRL2";"ADGRL2";0,795317562132841;3,81576132973609;1,17514749660216;0,252874546926782;0,522120179487544;-5,21513833544689
"NOTCH2NLA";"NOTCH2NLA";0,440135420192183;4,56946806813016;1,17509535502059;0,252894958181462;0,522120179487544;-5,35159239271597
"HACD3";"HACD3";0,164605219165723;6,3058809760627;1,17474610906712;0,253031705111558;0,522120179487544;-5,49824433539077
"CSAD";"CSAD";-0,177650372188793;4,8084119233079;-1,1746935023027;0,253052308022935;0,522120179487544;-5,35983756627477
"FAM210B";"FAM210B";0,305241689276274;4,54222902926904;1,17468406383004;0,253056004638499;0,522120179487544;-5,34052686048632
