"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"TUBE1";"TUBE1";-0,253716140935606;6,20418174335466;-2,79684750445363;0,0115208819976274;0,999913468661439;-3,18811080792036
"FAM229B";"FAM229B";-0,253716140935606;6,20418174335466;-2,79684750445363;0,0115208819976274;0,999913468661439;-3,18811080792036
"LOC105374350";"LOC105374350";0,556347870046825;2,89895292718265;2,78985991143583;0,0116973487698493;0,999913468661439;-4,19517262257726
"LOC105374349";"LOC105374349";0,556347870046825;2,89895292718265;2,78985991143583;0,0116973487698493;0,999913468661439;-4,19517262257726
"MNAT1";"MNAT1";-0,266716681264317;4,33013299059754;-2,78864071902295;0,0117284026081886;0,999913468661439;-3,57973464037115
"TBXA2R";"TBXA2R";0,370050721088564;3,46039541612281;2,78503313728442;0,0118207536247192;0,999913468661439;-3,91887445078464
"PLEKHA4";"PLEKHA4";-0,211583729633968;5,09101633651298;-2,77744215472322;0,0120173544125538;0,999913468661439;-3,28592087976534
"UPK2";"UPK2";0,401438084649548;4,78725217356903;2,77228387193574;0,0121527311172425;0,999913468661439;-3,37654732647264
"ERICH1";"ERICH1";-0,179409181252244;5,56916077816359;-2,77101328435471;0,01218630030595;0,999913468661439;-3,22678543132166
"LOC102724819";"LOC102724819";-0,590411607197095;2,46804063649939;-2,76760108306287;0,0122768907795192;0,999913468661439;-4,24961415675139
"LOC105374156";"LOC105374156";1,15231504132598;1,6532330692057;2,76289627700538;0,0124028551112924;0,999913468661439;-4,48634147652945
"BIRC6";"BIRC6";-0,273374007337124;5,32075359895216;-2,76236658208131;0,0124171140551272;0,999913468661439;-3,26712368335686
"LRRC28";"LRRC28";-0,202473721071865;5,26010745031381;-2,75992465815105;0,0124830514641536;0,999913468661439;-3,2657372865306
"LOC105374246";"LOC105374246";-0,261038692278136;5,97461048561538;-2,75576218056922;0,012596219714564;0,999913468661439;-3,22934781237665
"TAX1BP1";"TAX1BP1";-0,261116097789175;5,73723357788672;-2,75231331942717;0,0126907283302404;0,999913468661439;-3,24234042720655
"FAM214A";"FAM214A";-0,262487020039295;4,79641156626307;-2,74915812654679;0,0127777826173208;0,999913468661439;-3,42346973070097
"SCO1";"SCO1";-0,213194836234391;6,4555000034343;-2,74712505045929;0,0128341786633856;0,999913468661439;-3,24656252267317
"ADPRM";"ADPRM";-0,213194836234391;6,4555000034343;-2,74712505045929;0,0128341786633856;0,999913468661439;-3,24656252267317
"XRCC4";"XRCC4";-0,265806193030421;5,39360026155616;-2,7435229555865;0,0129346822880459;0,999913468661439;-3,27521356111743
"LOC105375210";"LOC105375210";-0,279611860554167;6,67474185468409;-2,73651984180838;0,013132233821907;0,999913468661439;-3,26337805558024
"LOC105373984";"LOC105373984";0,423065720268658;3,27072620741984;2,73246610265403;0,0132478986309578;0,999913468661439;-3,98542087104566
"LOC105378496";"LOC105378496";0,47183873081339;2,72738968495631;2,727761147898;0,0133833633288285;0,999913468661439;-4,18988611189734
"CSTF2";"CSTF2";-0,24526279545441;5,27922166950735;-2,72421179896311;0,0134864292293456;0,999913468661439;-3,30798911037812
"ZNF418";"ZNF418";-0,268014940089941;6,068519590432;-2,72278677113299;0,0135280217522403;0,999913468661439;-3,26307726854089
"LOC105371576";"LOC105371576";-0,505332662994737;3,2424511970323;-2,7218226769025;0,0135562302720742;0,999913468661439;-4,18201475131982
"MIR3151";"MIR3151";-0,446759540977726;3,7165267876188;-2,72040595909089;0,0135977839334606;0,999913468661439;-3,88604969626002
"BAALC-AS1";"BAALC-AS1";-0,446759540977726;3,7165267876188;-2,72040595909089;0,0135977839334606;0,999913468661439;-3,88604969626002
"P2RX2";"P2RX2";0,550372858723516;3,44586783411045;2,71874087337107;0,0136467777112804;0,999913468661439;-4,02837881370893
"SLC30A5";"SLC30A5";-0,250341214214787;7,03219918142054;-2,71768542484159;0,0136779205177915;0,999913468661439;-3,30582849020337
"DACH2";"DACH2";-0,560087481416313;3,01446021068431;-2,71552467347441;0,0137418886248445;0,999913468661439;-4,07139564684371
"PRPF3";"PRPF3";-0,213335935632396;6,07092274634163;-2,71362759196162;0,0137982858959536;0,999913468661439;-3,27115185458644
"LINC00310";"LINC00310";-0,520192742020448;3,64724731745884;-2,71125636146331;0,0138690890990703;0,999913468661439;-3,91574304030095
"TAAR2";"TAAR2";-0,573548891024472;4,05160694021292;-2,71056492955528;0,0138897998593665;0,999913468661439;-3,72088566290545
"LOC105375687";"LOC105375687";-0,410270797442593;4,74701983800934;-2,70095934037493;0,0141805858425298;0,999913468661439;-3,47317187383141
"LOC105373603";"LOC105373603";0,706282116505723;1,97324608521099;2,69866931997794;0,0142507617162946;0,999913468661439;-4,41416251119452
"LPA";"LPA";0,807713512358928;2,77098748058931;2,69797507459844;0,0142721015600358;0,999913468661439;-4,31264410840564
"LOC100287015";"LOC100287015";-0,240027118880909;5,51444526640874;-2,69701734498562;0,014301590375729;0,999913468661439;-3,32317155028378
